"id","pessoajuridica","poder","tipojurisdicionado_fk","localidade_fk","nome","codigo_sagres","previdenciario","municipio_importacao","tramita_id","cancelled","esfera"
11941,11941,1,6,1450,"Fundo Municipal de Saúde de São José dos Ramos","601194",FALSE,"São José dos Ramos",11941,FALSE,1
522,522,1,2,1403,"Instituto de Prev. Municipal de Duas Estradas","0",FALSE,"Duas Estradas",522,TRUE,NA
527,527,1,2,1394,"Instituto de Previdência de Borborema","0",FALSE,"Borborema",527,TRUE,NA
545,545,1,2,1345,"Instituto de Seguridade Social de Monteiro","0",FALSE,"Monteiro",545,TRUE,NA
10126,10126,1,2,1257,"Instituto Materno Infantil Júlio Maria Bandeira de Melo","303046",FALSE,"Cajazeiras",10126,FALSE,1
11936,11936,1,6,1451,"Fundo Municipal de Saúde de São Miguel de Taipú","601196",FALSE,"São Miguel de Taipu",11936,FALSE,1
11744,11744,1,6,1337,"Fundo Municipal de Saúde de São Vicente do Seridó","601199",FALSE,"São Vicente do Seridó",11744,FALSE,1
9347,9347,1,6,1282,"Fundo Municipal de Saúde de Sousa","601211",FALSE,"Sousa",9347,FALSE,1
397,397,1,6,1433,"Fundo Municipal de Assistência Social de Umbuzeiro","601219",FALSE,"Umbuzeiro",397,FALSE,1
546,546,1,2,1355,"Instituto de Seguridade Social de Zabelê","601223",FALSE,"Zabelê",546,TRUE,1
11977,11977,1,6,1400,"Fundo Municipal de Assistência Social de Belém","602026",FALSE,"Belém",11977,FALSE,1
11798,11798,1,6,1456,"Fundo Municipal de Saúde do Conde","602061",FALSE,"Conde",11798,FALSE,1
11878,11878,1,6,1423,"Fundo Municipal de Assitência Social de Itabaiana","602089",FALSE,"Itabaiana",11878,FALSE,1
11622,11622,1,6,1458,"Fundo Municipal de Assistência Social de Lucena","602107",FALSE,"Lucena",11622,FALSE,1
11359,11359,1,6,1345,"Fundo Municipal de Saúde de Monteiro","602123",FALSE,"Monteiro",11359,FALSE,1
432,432,1,6,1462,"Fundo Municipal de Saúde de Pedras de Fogo","602139",FALSE,"Pedras de Fogo",432,FALSE,1
453,453,1,6,1433,"Fundo Municipal de Saúde de Umbuzeiro","602219",FALSE,"Umbuzeiro",453,FALSE,1
11360,11360,1,6,1345,"Fundo Municipal de Educação de Monteiro","603123",FALSE,"Monteiro",11360,FALSE,1
12496,12496,1,8,1245,"Consórcio Público de Desenvolvimento Sustentável do Médio Piranha","701057",FALSE,"Catolé do Rocha",12496,FALSE,1
1014,1014,1,8,1371,"Consórcio Intermunicipal de Saúde do Curimataú e seridó Paraibano","701067",FALSE,"Cuité",1014,FALSE,1
274,274,1,8,1300,"Consórcio Intermunicipal de Saúde da Região do Vale do Piancó","701141",FALSE,"Piancó",274,FALSE,1
11422,11422,1,6,1313,"Fundo Municipal de Saúde de Água Branca","601001",FALSE,"Água Branca",11422,FALSE,1
9532,9532,1,7,1457,"Chefia de Gabinete do Prefeito de João Pessoa","201095",FALSE,"João Pessoa",9532,FALSE,1
8551,8551,1,6,1429,"Fundo Municipal de Saúde de Aroeiras","601017",FALSE,"Aroeiras",8551,FALSE,1
892,892,5,7,NA,"Tribunal de Contas do Estado de Pernambuco","0",FALSE,"Pernambuco",892,FALSE,NA
576,576,1,11,1457,"Oficina-Escola de Revitalização do Patrimônio Cultural-JP","0",FALSE,"João Pessoa",576,FALSE,NA
282,282,1,11,711,"Delegacia Federal de Controle no Estado da Paraíba","0",FALSE,"União",282,FALSE,3
285,285,1,11,711,"Departamento Nacional de Estradas e Rodagens","0",FALSE,"União",285,FALSE,3
761,761,1,9,163,"Prefeitura Municipal de Santarém","0",FALSE,"Santarém",761,FALSE,NA
286,286,1,11,711,"Empresa Brasileira de Correios e Telégrafos","0",FALSE,"União",286,FALSE,3
555,555,1,7,NA,"Instituto Nacional de Seguridade Social","0",FALSE,"União",555,TRUE,3
562,562,1,7,711,"Justiça do Trabalho","0",FALSE,"União",562,FALSE,3
572,572,1,7,NA,"Ministério da Previdência e Ação Social","0",FALSE,"União",572,TRUE,3
573,573,1,7,711,"Ministério da Saúde","0",FALSE,"União",573,FALSE,3
574,574,1,11,711,"Ministério do Esporte e Turismo","0",FALSE,"União",574,FALSE,3
814,814,4,11,711,"Procuradoria Regional do Trabalho","0",FALSE,"União",814,FALSE,3
889,889,5,7,711,"Tribunal de Contas da União","0",FALSE,"União",889,FALSE,3
898,898,3,7,711,"Tribunal Regional do Trabalho","0",FALSE,"União",898,FALSE,3
899,899,3,7,711,"Tribunal Regional Eleitoral da Paraíba","0",FALSE,"União",899,FALSE,3
174,174,2,3,1417,"Câmara Municipal de Puxinanã","101154",FALSE,"Puxinanã",174,FALSE,1
818,818,1,7,1457,"Secretaria da Administração do Município de João Pessoa","201095",FALSE,"João Pessoa",818,FALSE,1
11644,11644,1,7,1457,"Gabinete de Comunicação Social do Município de João Pessoa","201095",FALSE,"João Pessoa",11644,FALSE,1
46034,46034,1,7,1328,"Secretaria Municipal de Saúde de São Mamede","201195",FALSE,"São Mamede",46034,FALSE,1
493,493,1,2,1368,"Instituto de Prev. dos Serv. de Algodão de Jandaíra","301007",TRUE,"Algodão de Jandaíra",493,FALSE,1
525,525,1,2,1461,"Instituto de Prev. Social dos Servidores de Caaporã","301038",TRUE,"Caaporã",525,FALSE,1
508,508,1,2,1332,"Instituto de Prev. dos Servidores de Frei Martinho","301080",TRUE,"Frei Martinho",508,FALSE,1
510,510,1,2,1415,"Instituto de Prev. dos Servidores Municipais de Lagoa Seca","301103",TRUE,"Lagoa Seca",510,FALSE,1
539,539,1,2,1458,"Instituto de Previdência Municipal de Lucena","301107",TRUE,"Lucena",539,FALSE,1
532,532,1,2,1334,"Instituto de Previdência dos Serv. Púb. de Nova Palmeira","301129",TRUE,"Nova Palmeira",532,FALSE,1
504,504,1,2,1261,"Instituto de Prev. dos Serv. Pub. de Poço José de Moura","301150",TRUE,"Poço de José de Moura",504,FALSE,1
479,479,1,2,1326,"Inst. de Prev. Social dos Servidores Públicos do Mun. de Santa Luzia","301170",TRUE,"Santa Luzia",479,FALSE,1
24038,24038,1,6,1402,"Fundo Municipal de Saúde de Cuitegi","601069",FALSE,"Cuitegi",24038,FALSE,1
41739,41739,1,6,1346,"Fundo Municipal de Saúde de Ouro Velho","601132",FALSE,"Ouro Velho",41739,FALSE,1
11333,11333,1,6,1314,"Instituto de Previdência do Munícipio de Cacimbas","602044",TRUE,"Cacimbas",11333,FALSE,1
11383,11383,1,2,1315,"Instituto de Previdência do Município de Desterro","602073",TRUE,"Desterro",11383,FALSE,1
318,318,1,5,5566,"Fundação Espaço Cultural","0",FALSE,"Paraíba",318,FALSE,2
580,580,1,10,5566,"PB-TUR Turismo","0",FALSE,"Paraíba",580,FALSE,2
83551,83551,1,7,5566,"Gerência Executiva da Defesa Civil","0",FALSE,"Paraíba",83551,FALSE,2
256,256,1,10,5566,"Companhia Docas da Paraíba","0",FALSE,"Paraíba",256,FALSE,2
39823,39823,1,13,5566,"Escritório de Representação Institucional do Estado da Paraíba","0",FALSE,"Paraíba",39823,FALSE,2
251,251,1,10,5566,"Companhia de Desenvolvimento de Recursos Minerais da Paraíba","0",FALSE,"Paraíba",251,FALSE,2
841,841,1,13,5566,"Secretaria de Estado da Educação e Cultura","0",FALSE,"Paraíba",841,FALSE,2
8,8,1,2,5566,"Agência Executiva de Gestão das Águas do Estado da Paraíba","0",FALSE,"Paraíba",8,FALSE,2
71663,71663,1,7,1457,"Secretaria Municipal Extraordinária de Políticas Públicas para Mulheres - SEPM - João Pessoa","0",FALSE,"João Pessoa",71663,FALSE,NA
815,815,1,13,5566,"Projeto Cooperar","0",FALSE,"Paraíba",815,FALSE,2
252,252,1,10,5566,"Companhia de Desenvolvimento do Estado da Paraíba","0",FALSE,"Paraíba",252,FALSE,2
838,838,1,13,5566,"Secretaria de Estado da Administração Penitenciária","240001",FALSE,"Paraíba",838,FALSE,2
8880,8880,1,7,1413,"Gabinete do Vice-Prefeito de Campina Grande","201050",FALSE,"Campina Grande",8880,FALSE,1
4297,4297,1,7,1413,"Secretaria Municipal de Desenvolvimento Econômico de Campina Grande","201050",FALSE,"Campina Grande",4297,FALSE,1
837,837,1,7,1457,"Secretaria de Esporte e Turismo do Município de João Pessoa","201095",FALSE,"João Pessoa",837,FALSE,1
853,853,1,7,1457,"Secretaria de Meio Ambiente do Município de João Pessoa","201095",FALSE,"João Pessoa",853,FALSE,1
3818,3818,1,7,1457,"Secretaria de Comunicação Social do Mun. de João Pessoa","201095",FALSE,"João Pessoa",3818,FALSE,1
3817,3817,1,7,1457,"Secretaria de Educação, Cultura e Esportes do Mun. de João Pessoa","201095",FALSE,"João Pessoa",3817,FALSE,1
9531,9531,1,7,1457,"Secretaria da Transparência Pública do Município de João Pessoa","201095",FALSE,"João Pessoa",9531,FALSE,1
11643,11643,1,7,1457,"Secretaria da Receita Municipal do Município de João Pessoa","201095",FALSE,"João Pessoa",11643,FALSE,1
863,863,1,7,1457,"Secretaria do Trabalho e Ação Social do Mun. de João Pessoa","201095",FALSE,"João Pessoa",863,FALSE,1
45602,45602,1,7,1457,"Secretaria de Encargos Gerais - Administração - do Município de João Pessoa","201095",FALSE,"João Pessoa",45602,FALSE,1
71662,71662,1,7,1457,"Secretaria Municipal de Segurança Urbana e Cidadania de João Pessoa","201095",FALSE,"João Pessoa",71662,FALSE,1
844,844,1,13,5566,"Secretaria de Estado das Finanças","0",FALSE,"Paraíba",844,FALSE,2
900,900,1,2,5566,"Universidade Estadual da Paraíba","0",FALSE,"Paraíba",900,FALSE,2
277,277,1,13,5566,"Controladoria Geral do Estado","0",FALSE,"Paraíba",277,FALSE,2
71661,71661,1,13,5566,"Secretaria de Estado de Representação Institucional","0",FALSE,"Paraíba",71661,FALSE,2
828,828,1,13,5566,"Secretaria de Estado da Saúde","0",FALSE,"Paraíba",828,FALSE,2
2,2,1,8,5566,"A UNIÃO - Superintendência de Imprensa e Editora","0",FALSE,"Paraíba",2,FALSE,2
897,897,3,14,5566,"Tribunal de Justiça","0",FALSE,"Paraíba",897,FALSE,2
23499,23499,1,13,5566,"Secretaria de Estado da Fazenda","0",FALSE,"Paraíba",23499,FALSE,2
42459,42459,1,2,5566,"Hospital de Emergência e Trauma de Campina Grande - Dom Luís Gonzaga Fernandes","0",FALSE,"Paraíba",42459,FALSE,2
468,468,1,15,5566,"Governo do Estado","900000",FALSE,"Paraíba",468,FALSE,1
866,866,1,7,5566,"Secretaria Extraordinária de Comunicação Institucional","0",FALSE,"Paraíba",866,FALSE,2
874,874,1,8,5566,"Serviço de Apoio às Micros e Pequenas Empresas da Paraíba","0",FALSE,"Paraíba",874,FALSE,2
824,824,1,7,5566,"Secretaria da Indústria, Comércio, Turismo, Ciências e Tecnologia","0",FALSE,"Paraíba",824,FALSE,2
810,810,1,7,5566,"Procuradoria Geral da Defensoria Pública","0",FALSE,"Paraíba",810,FALSE,2
820,820,1,7,5566,"Secretaria da Cidadania e Justiça","0",FALSE,"Paraíba",820,FALSE,2
821,821,1,7,5566,"Secretaria da Educação e Cultura","0",FALSE,"Paraíba",821,FALSE,2
829,829,1,7,5566,"Secretaria da Segurança e da Defesa Social","0",FALSE,"Paraíba",829,FALSE,2
264,264,1,2,5566,"Complexo de Saúde de Guarabira / CESEP","250701",FALSE,"Paraíba",264,FALSE,2
15678,15678,1,13,5566,"Casa Militar do Governador","0",FALSE,"Paraíba",15678,FALSE,2
314,314,1,5,5566,"Fundação de Saúde do Estado da Paraíba","0",FALSE,"Paraíba",314,FALSE,2
467,467,1,13,5566,"Casa Militar do Governador","0",FALSE,"Paraíba",467,FALSE,2
280,280,1,7,5566,"Defensoria Pública do Estado da Paraíba","0",FALSE,"Paraíba",280,FALSE,2
25364,25364,1,13,5566,"Secretaria de Estado do Desenvolvimento e da Articulação Municipal","120001",FALSE,"Paraíba",25364,FALSE,2
71699,71699,1,7,1457,"Controladoria Geral do Município de João Pessoa","201095",FALSE,"João Pessoa",71699,FALSE,1
861,861,1,13,5566,"Secretaria de Estado do Planejamento, Orçamento e Gestão","0",FALSE,"Paraíba",861,FALSE,2
485,485,1,8,5566,"Instituto de Desenvolvimento Municipal e Estadual","0",FALSE,"Paraíba",485,FALSE,2
486,486,1,2,5566,"Instituto de Metrologia e Qualidade Industrial da Paraíba","0",FALSE,"Paraíba",486,FALSE,2
367,367,1,6,5566,"Fundo Estadual de Saúde","0",FALSE,"Paraíba",367,TRUE,2
796,796,1,9,1378,"Prefeitura Municipal de Sossêgo","201210",FALSE,"Sossêgo",796,FALSE,1
266,266,1,2,5566,"Complexo Psiquiátrico Juliano Moreira","250401",FALSE,"Paraíba",266,FALSE,2
265,265,1,2,5566,"Complexo Hosp. de Doenças Infecto-Contagiosas - Dr. Clementino Fraga","250501",FALSE,"Paraíba",265,FALSE,2
261,261,1,2,5566,"Complexo de Pediatria Arlinda Marques","250601",FALSE,"Paraíba",261,FALSE,2
478,478,1,7,5566,"Hospital Regional Santa Filomena","250901",FALSE,"Paraíba",478,FALSE,2
558,558,1,2,1260,"Instituto Poçodantense de Previdencia Propria","301149",FALSE,"Poço Dantas",558,FALSE,1
542,542,1,2,1459,"Instituto de Previdência do Município de Santa Rita","301171",TRUE,"Santa Rita",542,FALSE,1
420,420,1,6,1423,"Fundo Municipal de Saúde de Itabaiana","601089",FALSE,"Itabaiana",420,FALSE,1
87407,94670,1,6,1411,"Fundo Municipal de Saúde de Sertãozinho","0",FALSE,NA,94794,FALSE,NA
87408,97334,4,6,5566,"Fundo Especial de Defesa do Consumidor do Ministério Público do Estado da Paraíba","0",FALSE,NA,97560,FALSE,NA
398,398,1,6,1456,"Fundo Municipal de Assistência Social do Conde","0",FALSE,"Conde",398,TRUE,NA
543,543,1,6,1388,"Instituto de Regime Próprio de Previdência Social de Montadas","0",TRUE,"Montadas",543,FALSE,NA
13945,13945,1,6,1333,"Fundo Municipal de Saúde de Juazeirinho","601097",FALSE,"Juazeirinho",13945,FALSE,1
16407,16407,1,6,1405,"Fundo Municipal de Saúde de Lagoa de Dentro","601102",FALSE,"Lagoa de Dentro",16407,FALSE,1
87409,99447,1,6,1455,"Fundo Municipal do Meio Ambiente de Cabedelo","0",FALSE,NA,99718,FALSE,NA
477,477,1,7,5566,"Hospital Regional Deputado Janduhy Carneiro","251001",FALSE,"Paraíba",477,FALSE,2
570,570,1,7,5566,"Maternidade Doutor Peregrino Filho","251101",FALSE,"Paraíba",570,FALSE,2
473,473,1,7,5566,"Hospital Infantil Noaldo Leite","251201",FALSE,"Paraíba",473,FALSE,2
263,263,1,2,5566,"Complexo de Saúde de Cajazeiras / CESEP","251301",FALSE,"Paraíba",263,FALSE,2
471,471,1,7,5566,"Hospital Distrital Dep. Manoel Gonçalves de Abrantes","251401",FALSE,"Paraíba",471,FALSE,2
470,470,1,7,5566,"Hospital de Emergência e Trauma Sen. Humberto Lucena","251501",FALSE,"Paraíba",470,FALSE,2
476,476,1,7,5566,"Hospital Regional de Urgência e Emergência de Campina Grande","251601",FALSE,"Paraíba",476,FALSE,2
334,334,1,6,5566,"Fundo de Apoio ao Desenvolvimento Fazendário","400001",FALSE,"Paraíba",334,TRUE,2
342,342,1,6,5566,"Fundo de Desenvolvimento da Cultura","690001",FALSE,"Paraíba",342,TRUE,2
12482,12482,1,6,5566,"Fundo Estadual de Hab e Reg Fundiária de Inter Geral","710001",FALSE,"Paraíba",12482,TRUE,2
21,21,2,3,1293,"Câmara Municipal de Aguiar","101002",FALSE,"Aguiar",21,FALSE,1
22,22,2,3,1390,"Câmara Municipal de Alagoa Grande","101003",FALSE,"Alagoa Grande",22,FALSE,1
23,23,2,3,1391,"Câmara Municipal de Alagoa Nova","101004",FALSE,"Alagoa Nova",23,FALSE,1
24,24,2,3,1398,"Câmara Municipal de Alagoinha","101005",FALSE,"Alagoinha",24,FALSE,1
25,25,2,3,1356,"Câmara Municipal de Alcantil","101006",FALSE,"Alcantil",25,FALSE,1
26,26,2,3,1368,"Câmara Municipal de Algodão de Jandaíra","101007",FALSE,"Algodão de Jandaíra",26,FALSE,1
857,857,1,7,1454,"Secretaria de Saúde do Município de Bayeux","201025",FALSE,"Bayeux",857,FALSE,1
43151,43151,1,6,1439,"Fundo Municipal de Saúde de Jacaraú","201093",FALSE,"Jacaraú",43151,FALSE,1
71704,71704,1,6,1457,"Fundo Municipal da Estação Cabo Branco - Ciências, Cultura, Artes","201095",FALSE,"João Pessoa",71704,FALSE,1
12695,12695,1,6,1335,"Fundo Municipal de Saúde de Pedra Lavrada","601138",FALSE,"Pedra Lavrada",12695,FALSE,1
24148,24148,1,6,1261,"Fundo Municipal de Saúde de Poço de José de Moura","601150",FALSE,"Poço de José de Moura",24148,FALSE,1
11324,11324,1,6,1321,"Fundo Municipal de Saúde de São José de Princesa","601189",FALSE,"São José de Princesa",11324,FALSE,1
50894,50894,1,6,1346,"Fundo Municipal de Assistência Social de Ouro Velho","602132",FALSE,"Ouro Velho",50894,FALSE,1
25362,25362,1,6,1463,"Fundo Municipal de Assistência Social de Pitimbu","602147",FALSE,"Pitimbu",25362,FALSE,1
80903,80903,1,6,1455,"Fundo Municipal de Apoio aos Pequenos Negócios de Cabedelo - FMAPN","603040",FALSE,"Cabedelo",80903,FALSE,1
966,966,1,6,1457,"Fundo Municipal de Apoio aos Pequenos Negócios - EMPREENDER-JP","605095",FALSE,"João Pessoa",966,FALSE,1
27,27,2,3,1460,"Câmara Municipal de Alhandra","101008",FALSE,"Alhandra",27,FALSE,1
28,28,2,3,1339,"Câmara Municipal de Amparo","101009",FALSE,"Amparo",28,FALSE,1
29,29,2,3,1267,"Câmara Municipal de Aparecida","101010",FALSE,"Aparecida",29,FALSE,1
30,30,2,3,1399,"Câmara Municipal de Araçagí","101011",FALSE,"Araçagi",30,FALSE,1
31,31,2,3,1369,"Câmara Municipal de Arara","101012",FALSE,"Arara",31,FALSE,1
32,32,2,3,1379,"Câmara Municipal de Araruna","101013",FALSE,"Araruna",32,FALSE,1
33,33,2,3,1392,"Câmara Municipal de Areia","101014",FALSE,"Areia",33,FALSE,1
34,34,2,3,1284,"Câmara Municipal de Areia de Baraúnas","101015",FALSE,"Areia de Baraúnas",34,FALSE,1
35,35,2,3,1386,"Câmara Municipal de Areial","101016",FALSE,"Areial",35,FALSE,1
36,36,2,3,1429,"Câmara Municipal de Aroeiras","101017",FALSE,"Aroeiras",36,FALSE,1
37,37,2,3,1340,"Câmara Municipal de Assunção","101018",FALSE,"Assunção",37,FALSE,1
38,38,2,3,1434,"Câmara Municipal de Baia da Traição","101019",FALSE,"Baía da Traição",38,FALSE,1
39,39,2,3,1393,"Câmara Municipal de Bananeiras","101020",FALSE,"Bananeiras",39,FALSE,1
40,40,2,3,1330,"Câmara Municipal de Baraúna","101021",FALSE,"Baraúna",40,FALSE,1
41,41,2,3,1370,"Câmara Municipal de Barra de Santa Rosa","101022",FALSE,"Barra de Santa Rosa",41,FALSE,1
42,42,2,3,1357,"Câmara Municipal de Barra de Santana","101023",FALSE,"Barra de Santana",42,FALSE,1
43,43,2,3,1358,"Câmara Municipal de Barra de São Miguel","101024",FALSE,"Barra de São Miguel",43,FALSE,1
44,44,2,3,1454,"Câmara Municipal de Bayeux","101025",FALSE,"Bayeux",44,FALSE,1
45,45,2,3,1400,"Câmara Municipal de Belem","101026",FALSE,"Belém",45,FALSE,1
46,46,2,3,1241,"Câmara Municipal de Belem do Brejo do Cruz","101027",FALSE,"Belém do Brejo do Cruz",46,FALSE,1
47,47,2,3,1253,"Câmara Municipal de Bernardino Batista","101028",FALSE,"Bernardino Batista",47,FALSE,1
48,48,2,3,1302,"Câmara Municipal de Boa Ventura","101029",FALSE,"Boa Ventura",48,FALSE,1
49,49,2,3,1412,"Câmara Municipal de Boa Vista","101030",FALSE,"Boa Vista",49,FALSE,1
50,50,2,3,1254,"Câmara Municipal de Bom Jesus","101031",FALSE,"Bom Jesus",50,FALSE,1
51,51,2,3,1242,"Câmara Municipal de Bom Sucesso","101032",FALSE,"Bom Sucesso",51,FALSE,1
52,52,2,3,1255,"Câmara Municipal de Bonito de Santa Fé","101033",FALSE,"Bonito de Santa Fé",52,FALSE,1
53,53,2,3,1359,"Câmara Municipal de Boqueirão","101034",FALSE,"Boqueirão",53,FALSE,1
54,54,2,3,1394,"Câmara Municipal de Borborema","101035",FALSE,"Borborema",54,FALSE,1
55,55,2,3,1243,"Câmara Municipal de Brejo do Cruz","101036",FALSE,"Brejo do Cruz",55,FALSE,1
56,56,2,3,1244,"Câmara Municipal de Brejo dos Santos","101037",FALSE,"Brejo dos Santos",56,FALSE,1
57,57,2,3,1461,"Câmara Municipal de Caaporã","101038",FALSE,"Caaporã",57,FALSE,1
58,58,2,3,1360,"Câmara Municipal de Cabaceiras","101039",FALSE,"Cabaceiras",58,FALSE,1
59,59,2,3,1455,"Câmara Municipal de Cabedelo","101040",FALSE,"Cabedelo",59,FALSE,1
61,61,2,3,1285,"Câmara Municipal de Cacimba de Areia","101042",FALSE,"Cacimba de Areia",61,FALSE,1
62,62,2,3,1380,"Câmara Municipal de Cacimba de Dentro","101043",FALSE,"Cacimba de Dentro",62,FALSE,1
63,63,2,3,1314,"Câmara Municipal de Cacimbas","101044",FALSE,"Cacimbas",63,FALSE,1
64,64,2,3,1401,"Câmara Municipal de Caiçara","101045",FALSE,"Caiçara",64,FALSE,1
65,65,2,3,1257,"Câmara Municipal de Cajazeiras","101046",FALSE,"Cajazeiras",65,FALSE,1
66,66,2,3,1268,"Câmara Municipal de Cajazeirinhas","101047",FALSE,"Cajazeirinhas",66,FALSE,1
67,67,2,3,1420,"Câmara Municipal de Caldas Brandão","101048",FALSE,"Caldas Brandão",67,FALSE,1
68,68,2,3,1341,"Câmara Municipal de Camalaú","101049",FALSE,"Camalaú",68,FALSE,1
69,69,2,3,1413,"Câmara Municipal de Campina Grande","101050",FALSE,"Campina Grande",69,FALSE,1
71,71,2,3,1435,"Câmara Municipal de Capim","101052",FALSE,"Capim",71,FALSE,1
72,72,2,3,1361,"Câmara Municipal de Caraúbas","101053",FALSE,"Caraúbas",72,FALSE,1
73,73,2,3,1258,"Câmara Municipal de Carrapateira","101054",FALSE,"Carrapateira",73,FALSE,1
74,74,2,3,1381,"Câmara Municipal de Casserengue","101055",FALSE,"Casserengue",74,FALSE,1
75,75,2,3,1295,"Câmara Municipal de Catingueira","101056",FALSE,"Catingueira",75,FALSE,1
76,76,2,3,1245,"Câmara Municipal de Catolé do Rocha","101057",FALSE,"Catolé do Rocha",76,FALSE,1
77,77,2,3,1362,"Câmara Municipal de Caturité","101058",FALSE,"Caturité",77,FALSE,1
78,78,2,3,1303,"Câmara Municipal de Conceição","101059",FALSE,"Conceição",78,FALSE,1
80,80,2,3,1456,"Câmara Municipal de Conde","101061",FALSE,"Conde",80,FALSE,1
82,82,2,3,1296,"Câmara Municipal de Coremas","101063",FALSE,"Coremas",82,FALSE,1
84,84,2,3,1445,"Câmara Municipal de Cruz do Espírito Santo","101065",FALSE,"Cruz do Espírito Santo",84,FALSE,1
85,85,2,3,1331,"Câmara Municipal de Cubati","101066",FALSE,"Cubati",85,FALSE,1
86,86,2,3,1371,"Câmara Municipal de Cuité","101067",FALSE,"Cuité",86,FALSE,1
87,87,2,3,1436,"Câmara Municipal de Cuité de Mamanguape","101068",FALSE,"Cuité de Mamanguape",87,FALSE,1
88,88,2,3,1402,"Câmara Municipal de Cuitegi","101069",FALSE,"Cuitegi",88,FALSE,1
89,89,2,3,1437,"Câmara Municipal de Curral de Cima","101070",FALSE,"Curral de Cima",89,FALSE,1
90,90,2,3,1304,"Câmara Municipal de Curral Velho","101071",FALSE,"Curral Velho",90,FALSE,1
91,91,2,3,1372,"Câmara Municipal de Damião","101072",FALSE,"Damião",91,FALSE,1
92,92,2,3,1315,"Câmara Municipal de Desterro","101073",FALSE,"Desterro",92,FALSE,1
94,94,2,3,1305,"Câmara Municipal de Diamante","101074",FALSE,"Diamante",94,FALSE,1
95,95,2,3,1382,"Câmara Municipal de Dona Inês","101075",FALSE,"Dona Inês",95,FALSE,1
96,96,2,3,1403,"Câmara Municipal de Duas Estradas","101076",FALSE,"Duas Estradas",96,FALSE,1
97,97,2,3,1297,"Câmara Municipal de Emas","101077",FALSE,"Emas",97,FALSE,1
98,98,2,3,1387,"Câmara Municipal de Esperança","101078",FALSE,"Esperança",98,FALSE,1
99,99,2,3,1414,"Câmara Municipal de Fagundes","101079",FALSE,"Fagundes",99,FALSE,1
100,100,2,3,1332,"Câmara Municipal de Frei Martinho","101080",FALSE,"Frei Martinho",100,FALSE,1
101,101,2,3,1430,"Câmara Municipal de Gado Bravo","101081",FALSE,"Gado Bravo",101,FALSE,1
102,102,2,3,1404,"Câmara Municipal de Guarabira","101082",FALSE,"Guarabira",102,FALSE,1
103,103,2,3,1421,"Câmara Municipal de Gurinhém","101083",FALSE,"Gurinhém",103,FALSE,1
104,104,2,3,1363,"Câmara Municipal de Gurjão","101084",FALSE,"Gurjão",104,FALSE,1
105,105,2,3,1306,"Câmara Municipal de Ibiara","101085",FALSE,"Ibiara",105,FALSE,1
106,106,2,3,1294,"Câmara Municipal de Igaracy","101086",FALSE,"Igaracy",106,FALSE,1
107,107,2,3,1316,"Câmara Municipal de Imaculada","101087",FALSE,"Imaculada",107,FALSE,1
108,108,2,3,1422,"Câmara Municipal de Ingá","101088",FALSE,"Ingá",108,FALSE,1
109,109,2,3,1423,"Câmara Municipal de Itabaiana","101089",FALSE,"Itabaiana",109,FALSE,1
110,110,2,3,1307,"Câmara Municipal de Itaporanga","101090",FALSE,"Itaporanga",110,FALSE,1
111,111,2,3,1438,"Câmara Municipal de Itapororoca","101091",FALSE,"Itapororoca",111,FALSE,1
112,112,2,3,1424,"Câmara Municipal de Itatuba","101092",FALSE,"Itatuba",112,FALSE,1
113,113,2,3,1439,"Câmara Municipal de Jacaraú","101093",FALSE,"Jacaraú",113,FALSE,1
114,114,2,3,1246,"Câmara Municipal de Jericó","101094",FALSE,"Jericó",114,FALSE,1
115,115,2,3,1457,"Câmara Municipal de João Pessoa","101095",FALSE,"João Pessoa",115,FALSE,1
116,116,2,3,1425,"Câmara Municipal de Juarez Távora","101096",FALSE,"Juarez Távora",116,FALSE,1
117,117,2,3,1333,"Câmara Municipal de Juazeirinho","101097",FALSE,"Juazeirinho",117,FALSE,1
118,118,2,3,1324,"Câmara Municipal de Junco do Seridó","101098",FALSE,"Junco do Seridó",118,FALSE,1
119,119,2,3,1446,"Câmara Municipal de Juripiranga","101099",FALSE,"Juripiranga",119,FALSE,1
120,120,2,3,1317,"Câmara Municipal de Juru","101100",FALSE,"Juru",120,FALSE,1
138,138,2,3,1248,"Câmara Municipal de Mato Grosso","101118",FALSE,"Mato Grosso",138,FALSE,1
141,141,2,3,1388,"Câmara Municipal de Montadas","101121",FALSE,"Montadas",141,FALSE,1
145,145,2,3,1431,"Câmara Municipal de Natuba","101125",FALSE,"Natuba",145,FALSE,1
152,152,2,3,1346,"Câmara Municipal de Ouro Velho","101132",FALSE,"Ouro Velho",152,FALSE,1
153,153,2,3,1347,"Câmara Municipal de Parari","101133",FALSE,"Parari",153,FALSE,1
154,154,2,3,1287,"Câmara Municipal de Passagem","101134",FALSE,"Passagem",154,FALSE,1
155,155,2,3,1288,"Câmara Municipal de Patos","101135",FALSE,"Patos",155,FALSE,1
156,156,2,3,1275,"Câmara Municipal de Paulista","101136",FALSE,"Paulista",156,FALSE,1
157,157,2,3,1308,"Câmara Municipal de Pedra Branca","101137",FALSE,"Pedra Branca",157,FALSE,1
158,158,2,3,1335,"Câmara Municipal de Pedra Lavrada","101138",FALSE,"Pedra Lavrada",158,FALSE,1
159,159,2,3,1462,"Câmara Municipal de Pedras de Fogo","101139",FALSE,"Pedras de Fogo",159,FALSE,1
